customer_id,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,FraudFound_P
10591,193,40,311783,25-02-2005,OH,500,1233.85,0,FEMALE,College,handlers-cleaners,chess,husband,0,0,28-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,PA,Hillsdale,3706 4th Hwy,23,3,?,2,1,YES,64260,0,14280,49980,Ford,Escape,0
10592,43,43,528385,07-11-1997,IL,500,1320.39,0,FEMALE,Associate,armed-forces,yachting,not-in-family,0,0,19-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,6603 Francis Hwy,16,1,?,2,1,?,79970,7270,21810,50890,Honda,CRV,0
10593,253,41,228403,20-04-2004,IN,1000,1435.09,0,FEMALE,College,machine-op-inspct,bungie-jumping,not-in-family,36600,0,11-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,Northbrook,7069 4th Hwy,17,1,NO,2,0,?,56610,6290,6290,44030,Chevrolet,Tahoe,0
10594,152,30,209177,17-11-2009,IN,500,1448.54,0,FEMALE,JD,craft-repair,polo,wife,58600,0,11-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbrook,5093 Flute Lane,9,1,YES,1,1,?,84590,7690,7690,69210,Toyota,Highlander,0
10595,160,38,497929,19-09-2009,OH,500,1733.56,0,MALE,High School,sales,sleeping,wife,0,-43800,09-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Hillsdale,5894 Flute Drive,13,3,NO,2,1,YES,66780,7420,14840,44520,Mercedes,ML350,0
10596,56,36,735844,08-11-2009,IN,500,1533.07,0,MALE,JD,farming-fishing,exercise,own-child,0,-28800,20-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Springfield,8459 Apache Ave,13,1,YES,1,2,YES,58500,0,6500,52000,Ford,Escape,0
10599,286,41,507545,07-12-1998,IL,1000,1298.85,6000000,FEMALE,High School,sales,camping,other-relative,71300,-70300,04-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Columbus,6859 Flute Ridge,16,3,?,1,3,YES,54450,6050,12100,36300,Saab,92x,0
10600,239,38,485642,25-08-1990,OH,1000,1276.73,5000000,FEMALE,Masters,handlers-cleaners,bungie-jumping,other-relative,0,0,19-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,Northbrook,4175 Elm Ridge,12,3,NO,1,3,?,61920,6880,6880,48160,Saab,93,0
10601,64,29,796375,22-10-2011,OH,2000,1202.28,0,MALE,High School,exec-managerial,cross-fit,other-relative,0,-61400,12-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,VA,Hillsdale,5007 Oak St,4,1,?,1,2,NO,43700,4370,4370,34960,Nissan,Pathfinder,0
10602,98,31,171183,01-02-1990,IN,500,671.92,0,MALE,Masters,machine-op-inspct,bungie-jumping,wife,0,-26400,24-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,5790 Flute Ridge,3,1,?,2,0,?,64080,7120,7120,49840,Ford,Escape,0
10603,16,35,110084,27-11-1990,IL,1000,1358.03,0,MALE,JD,sales,chess,own-child,59300,-31400,17-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8704 Britain Lane,0,1,NO,2,1,?,55000,10000,10000,35000,Volkswagen,Jetta,0
10605,75,27,143924,10-12-1993,OH,1000,1141.1,0,MALE,JD,armed-forces,movies,other-relative,0,0,28-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,3618 Maple Lane,15,2,?,0,1,YES,71640,5970,11940,53730,Toyota,Highlander,0
10606,246,44,996850,08-03-1995,OH,1000,1397,0,MALE,High School,machine-op-inspct,reading,not-in-family,0,0,03-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NY,Arlington,7705 Lincoln Drive,6,1,NO,1,0,NO,61740,6860,6860,48020,Accura,MDX,0
10607,110,27,284834,03-08-2009,OH,1000,1664.66,0,FEMALE,Associate,priv-house-serv,golf,own-child,0,-66200,05-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,SC,Springfield,8602 Washington Ridge,3,1,?,0,3,?,57500,5750,5750,46000,Audi,A3,0
10609,267,46,270208,09-08-2004,OH,2000,1546.01,0,FEMALE,MD,adm-clerical,polo,wife,0,0,06-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Riverwood,9760 4th Hwy,4,4,NO,2,1,?,77100,15420,7710,53970,Volkswagen,Jetta,0
10610,463,57,407958,20-07-1991,IL,500,1063.67,0,MALE,Masters,priv-house-serv,dancing,wife,0,0,03-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,2509 Rock Drive,14,1,NO,2,0,YES,59400,6600,6600,46200,Dodge,Neon,0
10611,303,46,832300,14-01-2005,IN,1000,709.14,0,MALE,Masters,machine-op-inspct,kayaking,husband,0,0,12-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,2063 Weaver St,3,3,NO,1,0,NO,54890,9980,4990,39920,Toyota,Corolla,0
10612,137,30,927205,16-12-2011,IL,500,1039.55,0,MALE,MD,exec-managerial,kayaking,unmarried,55600,-59700,16-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,WV,Columbus,3818 Texas Ridge,4,3,?,2,1,?,74030,6730,13460,53840,Chevrolet,Tahoe,0
10613,56,42,655356,07-07-1996,IL,500,1339.39,0,FEMALE,Associate,adm-clerical,chess,not-in-family,0,0,25-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,3929 Elm Ave,13,1,?,1,2,YES,61490,11180,11180,39130,BMW,X5,0
10614,75,27,831053,05-08-1992,IN,1000,1202.75,0,MALE,High School,handlers-cleaners,board-games,not-in-family,57900,-90100,21-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,SC,Northbrook,9911 Britain Lane,23,3,NO,0,2,YES,79560,6630,13260,59670,Volkswagen,Passat,1
10616,153,34,893853,27-02-1994,IL,500,991.39,0,MALE,High School,tech-support,paintball,other-relative,45600,-61400,27-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,2696 Cherokee Ridge,0,3,?,1,0,NO,77770,14140,14140,49490,Nissan,Pathfinder,0
10617,255,43,594988,06-05-2007,IN,500,984.02,0,FEMALE,JD,transport-moving,board-games,unmarried,75800,0,10-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Columbus,5249 4th Ave,14,2,?,2,2,?,74700,7470,14940,52290,Nissan,Maxima,0
10618,103,26,979544,21-04-2014,IL,500,1354.83,0,MALE,MD,tech-support,sleeping,husband,66300,0,18-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,4721 Cherokee Hwy,14,2,NO,2,2,?,40600,4060,4060,32480,Volkswagen,Passat,0
10619,97,28,191891,11-02-2010,OH,1000,830.31,0,MALE,JD,farming-fishing,video-games,husband,0,-32600,13-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Springfield,8212 Flute Ridge,22,1,?,1,0,?,45270,10060,10060,25150,Jeep,Wrangler,0
10620,214,36,831479,04-06-2000,IL,2000,987.42,7000000,FEMALE,Associate,machine-op-inspct,kayaking,own-child,0,0,31-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,3592 MLK Ridge,17,3,NO,0,3,?,47080,4280,8560,34240,Saab,93,1
10621,438,57,714346,05-10-1991,OH,500,1119.29,0,FEMALE,MD,machine-op-inspct,chess,husband,0,0,15-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,6494 4th Ave,14,1,?,0,0,NO,40700,4070,4070,32560,Volkswagen,Passat,0
10622,87,27,326289,03-01-2004,OH,500,1048.39,0,FEMALE,Masters,transport-moving,polo,own-child,0,0,13-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,6608 Apache Lane,2,1,?,2,1,YES,34650,6300,3150,25200,Ford,F150,0
10624,206,42,779156,10-10-1993,IL,1000,1230.76,0,MALE,High School,machine-op-inspct,yachting,unmarried,0,-74200,03-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,7628 4th Lane,2,1,?,1,1,NO,78980,7180,14360,57440,Saab,92x,0
10626,422,60,473338,14-11-2010,IN,1000,1555.52,0,FEMALE,MD,machine-op-inspct,hiking,own-child,43600,-67800,14-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Northbrook,8949 Rock Hwy,11,1,YES,1,1,NO,85250,15500,7750,62000,Mercedes,E400,0
10627,303,50,521694,03-03-1997,IL,2000,836.11,5000000,MALE,Masters,sales,camping,not-in-family,0,0,20-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Springfield,9751 Tree St,1,4,YES,1,2,NO,72840,12140,6070,54630,Dodge,Neon,0
10629,239,39,730819,18-08-1990,IN,2000,625.08,0,FEMALE,JD,protective-serv,hiking,wife,44200,-37000,03-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2757 4th Hwy,10,1,NO,2,3,YES,87890,15980,7990,63920,BMW,X6,0
10630,330,47,912665,28-05-2014,IL,2000,1133.27,0,FEMALE,High School,craft-repair,chess,wife,0,-56400,01-03-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,6678 Weaver Drive,20,2,?,0,2,YES,60500,11000,5500,44000,Ford,F150,0
10631,128,35,469966,22-07-2004,IN,500,1366.6,0,FEMALE,MD,machine-op-inspct,kayaking,other-relative,0,0,01-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,8667 Weaver Lane,10,3,?,2,1,NO,88220,16040,16040,56140,Chevrolet,Malibu,0
10632,147,37,952300,02-08-2009,OH,1000,1439.9,6000000,FEMALE,Associate,prof-specialty,video-games,husband,0,-48400,29-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,4931 Maple Drive,2,2,NO,1,2,NO,53680,9760,4880,39040,Accura,MDX,0
10633,287,45,322609,05-07-2007,OH,1000,1230.69,0,MALE,Masters,transport-moving,golf,not-in-family,0,-54600,10-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Springfield,3808 5th Ave,19,1,NO,0,2,NO,53800,5380,5380,43040,Accura,MDX,0
10634,142,29,890280,24-01-2010,OH,2000,1307.68,0,FEMALE,MD,craft-repair,dancing,husband,0,-48500,29-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Columbus,1725 Solo Lane,10,1,YES,1,2,NO,54360,4530,9060,40770,Mercedes,E400,0
10635,162,35,431583,15-05-2000,IL,2000,1124.69,0,FEMALE,Masters,handlers-cleaners,bungie-jumping,husband,0,0,20-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Arlington,8097 Maple Lane,14,1,YES,0,3,YES,54340,9880,4940,39520,Toyota,Camry,0
10639,34,34,409074,19-03-1992,OH,500,1295.87,0,FEMALE,PhD,priv-house-serv,chess,husband,0,0,13-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,3998 4th Hwy,4,3,?,1,0,NO,50800,5080,5080,40640,Audi,A3,0
10640,290,48,824728,24-04-2013,IL,500,1161.03,5000000,MALE,Associate,adm-clerical,video-games,not-in-family,45300,0,13-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,3966 Oak Hwy,20,2,?,1,1,?,41520,5190,5190,31140,Nissan,Ultima,1
10641,182,38,606037,10-04-2009,OH,2000,1441.06,0,FEMALE,Masters,armed-forces,movies,husband,53800,-78300,08-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Riverwood,7601 Andromedia Lane,18,1,?,2,3,YES,89650,8150,16300,65200,Dodge,RAM,0
10642,362,55,636843,01-12-2008,OH,1000,1097.99,0,FEMALE,JD,other-service,base-jumping,unmarried,44400,-71500,17-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Hillsdale,5160 2nd Hwy,0,3,NO,0,3,NO,39690,0,0,39690,Suburu,Legacy,0
10643,143,32,111874,05-07-2000,IL,1000,1464.42,0,FEMALE,High School,exec-managerial,golf,husband,79900,0,15-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,3288 Tree Lane,1,1,?,2,0,NO,62260,5660,5660,50940,Saab,92x,0
10644,183,38,439844,11-06-2014,IL,500,1543.68,0,FEMALE,Masters,prof-specialty,paintball,not-in-family,20200,0,24-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,5874 1st Hwy,17,1,NO,0,1,YES,51920,9440,4720,37760,Audi,A3,0
10645,254,40,463513,23-04-1995,IL,500,1390.89,5000000,MALE,College,armed-forces,bungie-jumping,wife,0,-74400,28-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Riverwood,6467 Best Ave,23,1,?,2,2,?,53460,9720,4860,38880,Volkswagen,Jetta,0
10646,249,43,577858,16-09-1990,OH,2000,1148.58,0,FEMALE,MD,adm-clerical,golf,not-in-family,0,-71200,16-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6309 5th Ave,4,3,YES,2,1,YES,57100,5710,5710,45680,Honda,CRV,1
10647,169,36,607351,11-12-1998,IN,500,1616.26,0,MALE,High School,exec-managerial,yachting,unmarried,50700,-57600,09-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Springfield,8212 Rock Ave,0,3,NO,2,3,?,77440,14080,7040,56320,Dodge,Neon,0
10648,235,40,682754,09-10-1995,IL,500,1398.94,0,MALE,College,craft-repair,bungie-jumping,husband,0,0,24-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Riverwood,4107 MLK Ridge,11,1,NO,1,2,NO,68300,6830,13660,47810,Suburu,Forrestor,0
10650,16,32,307469,28-07-2002,IL,1000,968.46,0,MALE,MD,tech-support,chess,not-in-family,50800,-66200,27-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1762 Maple Hwy,0,3,?,0,2,?,59400,6600,13200,39600,Dodge,RAM,0
10651,128,31,526296,03-08-1993,IL,500,1045.12,0,FEMALE,High School,transport-moving,cross-fit,other-relative,0,-28300,19-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,5532 Francis Lane,2,3,NO,0,2,?,69930,0,15540,54390,Ford,Escape,0
10652,103,27,658816,16-12-2007,IN,1000,1537.33,0,FEMALE,College,handlers-cleaners,board-games,husband,0,-74800,20-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6158 Sky Ridge,11,3,YES,1,1,NO,77700,7770,15540,54390,Jeep,Wrangler,1
10653,356,54,913337,10-02-2008,OH,500,912.3,0,MALE,College,prof-specialty,yachting,wife,58500,-44000,10-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Northbend,9214 Elm Ridge,23,3,NO,2,1,?,68750,12500,12500,43750,Audi,A5,0
10654,109,29,488464,01-10-2006,OH,2000,1007.28,6000000,FEMALE,High School,adm-clerical,movies,husband,0,0,21-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,1833 Solo Ave,17,3,NO,1,3,YES,91080,16560,16560,57960,Jeep,Wrangler,0
10655,2,20,480094,09-03-2003,IN,1000,1189.98,4000000,FEMALE,High School,craft-repair,golf,other-relative,0,-54700,01-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,1953 Sky Lane,22,1,NO,1,3,YES,48360,4030,8060,36270,Audi,A5,1
10656,198,34,263108,29-05-2003,OH,1000,1576.41,0,MALE,Associate,handlers-cleaners,kayaking,other-relative,0,-55100,25-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,6834 1st Drive,18,1,YES,1,1,YES,95000,9500,9500,76000,Ford,F150,0
10658,252,39,261905,28-02-2004,IL,500,1312.22,9000000,MALE,High School,transport-moving,cross-fit,other-relative,0,-33300,21-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,4835 Britain Ridge,15,3,?,0,3,NO,59400,11880,5940,41580,Jeep,Grand Cherokee,1
10659,303,43,674485,14-01-1999,OH,1000,671.01,7000000,FEMALE,Associate,machine-op-inspct,camping,other-relative,42900,-61500,08-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NC,Springfield,8548 Cherokee Ridge,20,1,?,2,0,?,60210,6690,6690,46830,Nissan,Maxima,0
10660,101,32,223404,23-01-2002,IL,500,895.14,0,MALE,JD,sales,video-games,other-relative,52600,-30400,10-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,2352 MLK Drive,4,1,?,0,3,YES,43600,8720,4360,30520,Suburu,Legacy,0
10661,446,57,991480,09-12-1992,IN,2000,1373.21,0,MALE,College,adm-clerical,sleeping,unmarried,42700,-64900,14-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Northbrook,9734 2nd Ridge,10,3,NO,0,0,NO,62800,6280,12560,43960,Jeep,Wrangler,0
10662,330,48,804219,24-06-1998,OH,1000,1625.65,0,MALE,College,farming-fishing,skydiving,husband,0,0,26-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,3122 Apache Drive,10,1,YES,1,3,?,59500,11900,5950,41650,Dodge,Neon,1
10663,211,37,483088,06-01-2011,OH,2000,1295.63,4000000,FEMALE,PhD,armed-forces,skydiving,not-in-family,42200,-33800,30-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,9816 Britain St,22,3,YES,1,0,?,53460,5940,5940,41580,Honda,CRV,0
10664,172,33,100804,24-02-2012,IL,1000,1459.96,6000000,FEMALE,High School,adm-clerical,reading,wife,41300,-42000,07-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15,3,NO,0,1,NO,41690,7580,7580,26530,Saab,95,0
10665,316,46,941807,25-06-2011,OH,500,1219.94,7000000,FEMALE,Masters,prof-specialty,paintball,wife,0,-51000,27-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,6259 Lincoln Hwy,13,1,?,0,1,YES,63100,6310,12620,44170,Accura,TL,0
10666,435,60,593466,21-11-2006,OH,500,1064.49,5000000,MALE,Associate,priv-house-serv,chess,other-relative,73500,-43300,13-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23,1,NO,2,1,?,62880,5240,10480,47160,Mercedes,E400,0
10667,344,51,437442,27-06-2008,IL,1000,959.83,0,FEMALE,Masters,sales,paintball,not-in-family,0,-38700,02-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbend,6179 3rd Ridge,18,3,?,2,2,YES,75400,17400,11600,46400,BMW,X6,0
10668,204,40,942106,30-08-1993,OH,2000,1767.02,0,MALE,JD,machine-op-inspct,hiking,husband,0,-49300,27-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Arlington,3799 Embaracadero Drive,7,1,YES,1,1,NO,46200,4200,8400,33600,Audi,A5,0
10669,278,47,794951,21-04-2008,IN,500,1285.01,0,MALE,Masters,machine-op-inspct,sleeping,not-in-family,0,-39800,02-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Hillsdale,5071 1st Lane,21,1,NO,2,2,YES,58500,5850,5850,46800,Toyota,Camry,0
10670,434,57,182450,23-06-2000,OH,2000,1422.95,0,MALE,JD,transport-moving,bungie-jumping,husband,0,0,17-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Columbus,6574 4th Drive,15,3,NO,1,3,NO,66240,11040,11040,44160,Nissan,Maxima,0
10671,209,36,730973,11-01-2010,IN,2000,1223.39,0,FEMALE,MD,craft-repair,camping,wife,0,0,12-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Hillsdale,2711 Britain Ave,17,3,?,1,3,?,65440,8180,8180,49080,Jeep,Wrangler,0
10672,250,43,687755,28-03-1990,IL,2000,1539.06,0,MALE,Masters,sales,exercise,other-relative,37800,0,20-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,SC,Hillsdale,4214 MLK Ridge,2,1,NO,0,3,?,64200,10700,10700,42800,Ford,F150,0
10673,61,25,757644,29-01-1998,IN,2000,988.06,0,FEMALE,Masters,other-service,dancing,not-in-family,0,0,05-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbend,7976 Britain Drive,1,3,YES,1,0,NO,32320,4040,4040,24240,Dodge,RAM,0
10674,80,28,998865,05-12-2014,IL,1000,1740.57,0,FEMALE,College,farming-fishing,golf,wife,0,-18600,20-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbend,4995 Weaver Ridge,3,1,?,0,1,?,33480,3720,3720,26040,Dodge,Neon,0
10677,32,29,108270,09-08-2002,OH,500,1446.98,0,MALE,MD,adm-clerical,sleeping,own-child,0,-45700,11-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Arlington,9236 2nd Hwy,11,3,YES,2,0,NO,57970,10540,5270,42160,Saab,93,0
10679,276,45,749325,22-03-2000,IL,500,948.1,0,FEMALE,High School,machine-op-inspct,reading,wife,44500,-61400,06-01-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,9422 Washington Ridge,11,3,?,0,2,?,69300,13860,6930,48510,Ford,Escape,1
10680,148,30,774303,13-04-2002,OH,500,1471.24,0,FEMALE,Masters,farming-fishing,camping,own-child,57500,-93600,15-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Riverwood,1213 4th Lane,4,3,NO,2,2,NO,32480,4060,4060,24360,Dodge,Neon,0
10681,222,38,698470,17-06-2008,IN,2000,1157.97,0,MALE,MD,machine-op-inspct,hiking,not-in-family,0,-64500,22-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,NY,Hillsdale,3872 5th Drive,20,1,?,2,2,YES,60480,6720,6720,47040,Accura,TL,0
10684,238,43,444035,11-05-1996,OH,1000,1524.45,4000000,MALE,High School,handlers-cleaners,chess,wife,0,-44800,16-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NC,Hillsdale,3397 5th Ave,21,4,NO,0,0,NO,42700,4270,4270,34160,Saab,92x,0
10685,313,47,431478,03-04-2013,IN,1000,1556.17,0,MALE,College,prof-specialty,reading,wife,63900,-53300,07-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Hillsdale,3263 Pine Ridge,20,1,YES,1,3,NO,40260,3660,7320,29280,Accura,MDX,0
10686,334,50,797634,12-11-2009,OH,500,1216.24,0,MALE,Masters,priv-house-serv,polo,wife,26700,-47200,14-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Columbus,8639 5th Hwy,7,1,NO,2,0,?,50000,5000,10000,35000,Chevrolet,Silverado,0
10688,194,41,238196,15-02-1993,IL,500,1203.81,0,MALE,JD,transport-moving,video-games,not-in-family,52500,-51300,06-02-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,WV,Springfield,3555 Francis Ridge,17,3,?,0,2,?,95900,13700,20550,61650,Saab,95,0
10689,290,47,885789,21-07-2008,IN,1000,1393.34,0,MALE,High School,exec-managerial,bungie-jumping,other-relative,0,-61400,15-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Northbend,4939 Oak Lane,20,3,YES,1,3,YES,56160,6240,12480,37440,Audi,A5,0
10690,26,42,287436,11-09-2010,OH,1000,1484.48,0,MALE,PhD,armed-forces,sleeping,not-in-family,50700,-36300,24-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,3100 Best St,10,1,NO,2,3,?,63030,5730,11460,45840,Saab,92x,1
10691,254,41,496067,22-12-1995,IL,500,1581.27,5000000,FEMALE,PhD,handlers-cleaners,skydiving,own-child,42200,-48000,07-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Riverwood,3029 5th Ave,8,1,YES,2,2,NO,63470,5770,11540,46160,BMW,X6,0
10692,199,38,206004,26-09-1991,IL,1000,1281.25,0,FEMALE,High School,tech-support,movies,other-relative,0,-53100,04-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Police,WV,Columbus,8941 Solo Ridge,6,1,?,0,2,NO,44440,8080,4040,32320,BMW,X6,0
10694,134,36,469426,15-07-1990,OH,1000,1497.41,0,MALE,PhD,machine-op-inspct,kayaking,husband,14100,-44500,25-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Northbrook,7701 Tree St,17,3,NO,2,0,YES,77200,9650,9650,57900,Ford,Escape,0
